epochs,lr,sigma,umatrix_0_0,umatrix_0_1,umatrix_0_2,umatrix_0_3,umatrix_0_4,umatrix_0_5,umatrix_0_6,umatrix_0_7,umatrix_0_8,umatrix_0_9,umatrix_0_10,umatrix_0_11,umatrix_0_12,umatrix_0_13,umatrix_0_14,umatrix_1_0,umatrix_1_1,umatrix_1_2,umatrix_1_3,umatrix_1_4,umatrix_1_5,umatrix_1_6,umatrix_1_7,umatrix_1_8,umatrix_1_9,umatrix_1_10,umatrix_1_11,umatrix_1_12,umatrix_1_13,umatrix_1_14,umatrix_2_0,umatrix_2_1,umatrix_2_2,umatrix_2_3,umatrix_2_4,umatrix_2_5,umatrix_2_6,umatrix_2_7,umatrix_2_8,umatrix_2_9,umatrix_2_10,umatrix_2_11,umatrix_2_12,umatrix_2_13,umatrix_2_14,umatrix_3_0,umatrix_3_1,umatrix_3_2,umatrix_3_3,umatrix_3_4,umatrix_3_5,umatrix_3_6,umatrix_3_7,umatrix_3_8,umatrix_3_9,umatrix_3_10,umatrix_3_11,umatrix_3_12,umatrix_3_13,umatrix_3_14,umatrix_4_0,umatrix_4_1,umatrix_4_2,umatrix_4_3,umatrix_4_4,umatrix_4_5,umatrix_4_6,umatrix_4_7,umatrix_4_8,umatrix_4_9,umatrix_4_10,umatrix_4_11,umatrix_4_12,umatrix_4_13,umatrix_4_14,umatrix_5_0,umatrix_5_1,umatrix_5_2,umatrix_5_3,umatrix_5_4,umatrix_5_5,umatrix_5_6,umatrix_5_7,umatrix_5_8,umatrix_5_9,umatrix_5_10,umatrix_5_11,umatrix_5_12,umatrix_5_13,umatrix_5_14,umatrix_6_0,umatrix_6_1,umatrix_6_2,umatrix_6_3,umatrix_6_4,umatrix_6_5,umatrix_6_6,umatrix_6_7,umatrix_6_8,umatrix_6_9,umatrix_6_10,umatrix_6_11,umatrix_6_12,umatrix_6_13,umatrix_6_14,umatrix_7_0,umatrix_7_1,umatrix_7_2,umatrix_7_3,umatrix_7_4,umatrix_7_5,umatrix_7_6,umatrix_7_7,umatrix_7_8,umatrix_7_9,umatrix_7_10,umatrix_7_11,umatrix_7_12,umatrix_7_13,umatrix_7_14,umatrix_8_0,umatrix_8_1,umatrix_8_2,umatrix_8_3,umatrix_8_4,umatrix_8_5,umatrix_8_6,umatrix_8_7,umatrix_8_8,umatrix_8_9,umatrix_8_10,umatrix_8_11,umatrix_8_12,umatrix_8_13,umatrix_8_14,umatrix_9_0,umatrix_9_1,umatrix_9_2,umatrix_9_3,umatrix_9_4,umatrix_9_5,umatrix_9_6,umatrix_9_7,umatrix_9_8,umatrix_9_9,umatrix_9_10,umatrix_9_11,umatrix_9_12,umatrix_9_13,umatrix_9_14,umatrix_10_0,umatrix_10_1,umatrix_10_2,umatrix_10_3,umatrix_10_4,umatrix_10_5,umatrix_10_6,umatrix_10_7,umatrix_10_8,umatrix_10_9,umatrix_10_10,umatrix_10_11,umatrix_10_12,umatrix_10_13,umatrix_10_14,umatrix_11_0,umatrix_11_1,umatrix_11_2,umatrix_11_3,umatrix_11_4,umatrix_11_5,umatrix_11_6,umatrix_11_7,umatrix_11_8,umatrix_11_9,umatrix_11_10,umatrix_11_11,umatrix_11_12,umatrix_11_13,umatrix_11_14,umatrix_12_0,umatrix_12_1,umatrix_12_2,umatrix_12_3,umatrix_12_4,umatrix_12_5,umatrix_12_6,umatrix_12_7,umatrix_12_8,umatrix_12_9,umatrix_12_10,umatrix_12_11,umatrix_12_12,umatrix_12_13,umatrix_12_14,umatrix_13_0,umatrix_13_1,umatrix_13_2,umatrix_13_3,umatrix_13_4,umatrix_13_5,umatrix_13_6,umatrix_13_7,umatrix_13_8,umatrix_13_9,umatrix_13_10,umatrix_13_11,umatrix_13_12,umatrix_13_13,umatrix_13_14,umatrix_14_0,umatrix_14_1,umatrix_14_2,umatrix_14_3,umatrix_14_4,umatrix_14_5,umatrix_14_6,umatrix_14_7,umatrix_14_8,umatrix_14_9,umatrix_14_10,umatrix_14_11,umatrix_14_12,umatrix_14_13,umatrix_14_14
5,0.1000,2.0000,0.35167202,0.27041179,0.31907148,0.23373792,0.18741947,0.18588139,0.33602750,0.35802345,0.36717735,0.48193927,0.45028614,0.30639044,0.19162211,0.26370842,0.39391395,0.32475710,0.26058973,0.25764135,0.16909676,0.20844789,0.21057159,0.21230036,0.44631994,0.40941634,0.37217269,0.31680304,0.22677699,0.14831962,0.19563765,0.20839438,0.29283663,0.20076367,0.16522749,0.14095184,0.10020586,0.11133474,0.21207050,0.29475167,0.34863150,0.25225426,0.14105269,0.19805765,0.11509639,0.14697742,0.12365048,0.24249332,0.22973205,0.28324548,0.16203218,0.20216855,0.19418735,0.18183595,0.24316570,0.25736306,0.13054119,0.08503203,0.11591154,0.16335486,0.11891367,0.11150706,0.27475734,0.42340557,0.29155740,0.27053195,0.23431360,0.28757632,0.28797524,0.24115941,0.20244743,0.18287999,0.13255132,0.10620761,0.18275807,0.11145691,0.14922276,0.30365061,0.33043529,0.35449382,0.37642175,0.31050456,0.25455484,0.41145406,0.29557080,0.20540652,0.25266948,0.23081514,0.18397076,0.16334523,0.20885476,0.20018434,0.49654057,0.23551549,0.19819384,0.34784900,0.35256094,0.25065352,0.27368999,0.27111452,0.28088809,0.22694379,0.21827605,0.33762267,0.23423105,0.20806309,0.25366072,0.24466454,0.34082606,0.38909414,0.29636481,0.31353964,0.32345733,0.27232016,0.24541267,0.24400835,0.28432981,0.19451854,0.21045505,0.33825159,0.21717758,0.39277062,0.18942946,0.30630451,0.27956695,0.23042277,0.24945924,0.24007432,0.27615741,0.28829269,0.24526420,0.17879378,0.28959195,0.32747389,0.24468058,0.31557870,0.32118802,0.19909642,0.22897312,0.19359319,0.33847492,0.31817836,0.35095515,0.22187184,0.25800167,0.25728159,0.25288536,0.27097410,0.24749696,0.32811228,0.37748801,0.26013451,0.16433730,0.15550156,0.26869699,0.22380687,0.31714361,0.16373572,0.16347538,0.18101645,0.28303753,0.32318315,0.27623847,0.41764262,0.34054508,0.38753576,0.41694023,0.18429857,0.20725949,0.22564752,0.30828779,0.17796855,0.19479738,0.19737750,0.26361302,0.25709994,0.32913178,0.34150927,0.26015663,0.41205596,0.28997137,0.29618596,0.23553671,0.40512396,0.31801431,0.21835781,0.21918712,0.15556637,0.19713707,0.24498127,0.27476546,0.34767356,0.30781381,0.27639877,0.30595575,0.25091025,0.13059932,0.52742046,0.31584911,0.26240669,0.26236526,0.17730786,0.11539565,0.10906673,0.20931639,0.25607819,0.35369174,0.32345355,0.35664538,0.37943297,0.20946576,0.28221413,0.38549442,0.30638998,0.50555101,0.37703455,0.22287691,0.13570512,0.12862918,0.09729845,0.28337723,0.40055210,0.38811179,0.47866756,0.30435815,0.25006545,0.21413192
5,0.1000,4.0000,0.10700336,0.09051875,0.08964976,0.06506979,0.07394150,0.06915975,0.06341502,0.07849008,0.08364697,0.07907887,0.08377564,0.09117958,0.08722034,0.07377934,0.07721236,0.19635954,0.09388168,0.09999007,0.08925852,0.06967474,0.07330511,0.06449406,0.07505400,0.08240685,0.07878786,0.08012933,0.08612943,0.08414133,0.07664960,0.07129180,0.08793198,0.07706412,0.10441737,0.09957127,0.07679889,0.08508642,0.07354611,0.07284371,0.08101921,0.08063908,0.07872211,0.08207338,0.08451024,0.08148995,0.07934171,0.09647799,0.07810346,0.07487175,0.08883532,0.08996852,0.09445726,0.08446915,0.07588170,0.07489812,0.07606134,0.07465912,0.07709568,0.08040412,0.08113693,0.08278339,0.12068898,0.13195767,0.10793329,0.09701351,0.09179535,0.11529400,0.10166717,0.07757675,0.07017620,0.06911688,0.06921247,0.07140494,0.07512318,0.07365320,0.07387176,0.14199898,0.16262860,0.21061087,0.16303439,0.11543588,0.15285077,0.12851279,0.08545005,0.07765340,0.07632610,0.07549059,0.07151609,0.07204807,0.06717232,0.06785257,0.14922532,0.20076099,0.17190110,0.14665792,0.13956558,0.15431286,0.16259357,0.12620310,0.10919338,0.10816854,0.10851199,0.10148655,0.09686196,0.08157622,0.07156185,0.24131312,0.14628788,0.18261039,0.10362893,0.09632068,0.11860525,0.14678009,0.15061368,0.15350450,0.16392843,0.15189505,0.14246639,0.15263422,0.13840510,0.12534684,0.11605690,0.16301576,0.14398419,0.13104064,0.06541155,0.07828477,0.12217573,0.12605713,0.12666166,0.13153881,0.14336359,0.16406719,0.15941668,0.17943298,0.19019189,0.15507101,0.17357760,0.10399979,0.06527436,0.07406250,0.06181790,0.06908202,0.10084624,0.08668261,0.07059706,0.10810567,0.13370336,0.15788029,0.14910444,0.14188364,0.21000580,0.12461577,0.10683048,0.09976220,0.06134302,0.05957472,0.05877241,0.07566050,0.09795415,0.06902193,0.07995695,0.08655491,0.10384848,0.12858494,0.14461763,0.18031930,0.14387777,0.15428704,0.09488027,0.06342809,0.06710287,0.07402667,0.07714417,0.07340907,0.06549356,0.05694195,0.05529824,0.05908291,0.08572301,0.10397145,0.11144461,0.10036996,0.11332075,0.08768061,0.07109551,0.10397073,0.07403486,0.07922987,0.04916632,0.05233106,0.05485734,0.04435513,0.03817595,0.03566314,0.03861467,0.13945469,0.10786444,0.11457638,0.08718675,0.09920060,0.11767918,0.11635210,0.08048006,0.05744056,0.04298067,0.04397664,0.04226865,0.03484578,0.03673581,0.03051364,0.16589556,0.37376927,0.12362455,0.11596681,0.18874462,0.15710676,0.10144079,0.08297042,0.06961779,0.05033170,0.05190382,0.05151056,0.03989469,0.02627306,0.02737768
5,0.1000,6.0000,0.04028731,0.04743782,0.03272137,0.03874670,0.04983676,0.03432570,0.02934652,0.02760086,0.02632727,0.02609312,0.02585232,0.02894021,0.02570754,0.02141590,0.01698467,0.07096467,0.06298456,0.06170631,0.06429251,0.06380000,0.05415775,0.04688785,0.04329779,0.03718354,0.03372720,0.03138415,0.03093876,0.02911305,0.02499773,0.01896825,0.11482732,0.10843327,0.10545676,0.10488039,0.09922099,0.08907344,0.07881348,0.06957581,0.06345615,0.05362881,0.04626802,0.04152937,0.03388337,0.02272127,0.01936245,0.14090064,0.13265759,0.13243771,0.13114167,0.12701773,0.12245432,0.11311350,0.10529261,0.09519583,0.08350031,0.07122800,0.05786026,0.04225540,0.02733221,0.02597673,0.13994861,0.13216277,0.13192796,0.13080079,0.13158859,0.13224245,0.13341470,0.13057989,0.12379218,0.11396849,0.09984083,0.08082638,0.05866308,0.03742953,0.02551094,0.10547995,0.10082425,0.10302379,0.10305314,0.10430791,0.10742517,0.11368144,0.11966327,0.12438324,0.12639601,0.12214882,0.10748048,0.08491383,0.05978182,0.04834960,0.06778197,0.06657122,0.06933609,0.07128898,0.07177992,0.07352855,0.07753307,0.08548502,0.09723853,0.11120682,0.12285221,0.12089819,0.10479195,0.08338856,0.07411001,0.05154543,0.05120802,0.05351947,0.05515599,0.05500043,0.05376603,0.05452565,0.05804835,0.06699976,0.08261638,0.10343673,0.11551256,0.11283493,0.09956776,0.09194904,0.05157119,0.05118191,0.05319113,0.05412766,0.05293975,0.05004677,0.04847119,0.04862560,0.05175953,0.06180608,0.08022658,0.09849036,0.10607118,0.10588808,0.10455071,0.05712321,0.05614447,0.05740925,0.05769499,0.05548743,0.05240381,0.05176917,0.05142657,0.05082096,0.05329121,0.06261121,0.07752096,0.08727136,0.09208237,0.09534673,0.05913841,0.05852183,0.06009984,0.06026989,0.05742983,0.05446900,0.05575686,0.05793348,0.05696874,0.05468430,0.05490278,0.06148513,0.06985734,0.07469591,0.06595808,0.05584628,0.05749446,0.06074841,0.06174842,0.05957672,0.05625418,0.05781925,0.06228433,0.06325890,0.05948926,0.05367596,0.05178383,0.05667720,0.05795320,0.06196197,0.05099536,0.05527581,0.06014635,0.06272373,0.06257493,0.05885725,0.05802081,0.06191577,0.06474209,0.06204857,0.05496498,0.04905193,0.04684760,0.05020011,0.04308146,0.04642152,0.05184586,0.05731339,0.06110597,0.06344945,0.05953013,0.05563483,0.05776881,0.06092900,0.06026543,0.05525690,0.04692983,0.04606317,0.04486599,0.03399267,0.04544182,0.05094709,0.05753567,0.06154178,0.06591424,0.06171192,0.05604562,0.05746693,0.06064595,0.06078172,0.05677228,0.04751358,0.04727128,0.04386711,0.04312468
5,0.3000,2.0000,0.16295916,0.14040012,0.10367733,0.10526695,0.19979365,0.22209898,0.26108623,0.18747497,0.19800593,0.11578902,0.04894706,0.04803229,0.07612374,0.07522737,0.06448928,0.14354486,0.11410734,0.07866168,0.09984144,0.13844453,0.20882701,0.18154184,0.21041726,0.21821867,0.12677836,0.06483250,0.05560990,0.07566975,0.08529405,0.07764144,0.20195899,0.11593184,0.06556501,0.05613605,0.06820043,0.10393073,0.07114318,0.11175578,0.17450535,0.18429618,0.11262264,0.07282801,0.07901147,0.09430565,0.10530179,0.23350655,0.16840183,0.08005849,0.07599868,0.07107621,0.07335740,0.05541170,0.07643785,0.14681302,0.19879111,0.16610902,0.09440844,0.09798289,0.09202019,0.09277215,0.24427484,0.18430406,0.16500794,0.13031690,0.13123859,0.09030162,0.08081624,0.08616785,0.09610738,0.18094286,0.18563867,0.12941750,0.09134536,0.08471687,0.08905757,0.33437577,0.22697893,0.17950424,0.17917454,0.15889094,0.13252909,0.09188854,0.09143743,0.13354604,0.13700441,0.17557438,0.13645915,0.09867962,0.08129991,0.08176380,0.39722824,0.39077761,0.17114097,0.27155604,0.15666727,0.14795525,0.15259192,0.11887961,0.15104463,0.22224013,0.16921503,0.12140269,0.09424788,0.09038808,0.07842083,0.22996638,0.19355996,0.16567107,0.15598473,0.20865866,0.17172678,0.21490082,0.21553874,0.23035216,0.20555467,0.16869020,0.12503511,0.12293932,0.07996420,0.07994334,0.11532754,0.11128998,0.10858952,0.10506984,0.12115712,0.19946794,0.25369747,0.21320313,0.16011809,0.17260751,0.16375760,0.14158324,0.11408521,0.10745877,0.12428853,0.04519049,0.05495250,0.07831844,0.07934905,0.11130064,0.23887755,0.24884924,0.13444399,0.08240009,0.11198599,0.14753523,0.16161946,0.15004554,0.15799625,0.16493350,0.02813244,0.03773860,0.05439293,0.07495688,0.12716080,0.24456481,0.27762998,0.13416334,0.07252996,0.07075682,0.11269304,0.14080621,0.15893692,0.16841160,0.18327893,0.04834554,0.06199092,0.07509723,0.09308675,0.12354956,0.24850997,0.29092702,0.17386860,0.09049071,0.07417291,0.09519059,0.12123587,0.14806716,0.14991568,0.14502666,0.09574402,0.06979381,0.07394897,0.09655166,0.13335256,0.21217186,0.27752017,0.22037322,0.13242284,0.09327560,0.10030056,0.12072702,0.13629248,0.14588116,0.14497690,0.11909395,0.11370095,0.08504792,0.10275078,0.10489951,0.15080349,0.22594167,0.22825088,0.18622147,0.14797499,0.13547374,0.13200842,0.12724668,0.15266281,0.18176728,0.19375083,0.16191984,0.12537581,0.08804035,0.08433756,0.13492922,0.19785052,0.21111949,0.23065742,0.20312326,0.15935037,0.13360090,0.12680956,0.15200254,0.19614795
5,0.3000,4.0000,0.09235798,0.08646552,0.09812877,0.09749225,0.09044660,0.07239617,0.06726103,0.07035114,0.07365594,0.07627405,0.07175726,0.05755295,0.05263547,0.06261645,0.05965938,0.09794900,0.09666964,0.09279845,0.09023280,0.08402734,0.06969174,0.06128700,0.06775575,0.07406161,0.07725886,0.07126601,0.05747988,0.05504966,0.07224542,0.07355680,0.08932292,0.08454969,0.07909263,0.07946189,0.07767203,0.07039043,0.06516422,0.06837645,0.07727321,0.08072698,0.06889465,0.05709615,0.06938118,0.10244239,0.10816671,0.05798651,0.06016075,0.06543294,0.06972962,0.07185855,0.07044150,0.06769938,0.06861085,0.07322508,0.07236624,0.06145554,0.06592663,0.10685261,0.14532029,0.15180122,0.05611128,0.05651801,0.06633277,0.07103416,0.07055101,0.07109673,0.06679221,0.05944732,0.05947589,0.05939495,0.06432988,0.10170710,0.16188256,0.17257149,0.16147557,0.07235762,0.07097551,0.07445507,0.07209259,0.06740477,0.07009706,0.06213245,0.05061016,0.04904619,0.05501947,0.08264656,0.14977742,0.19421940,0.14880003,0.10120255,0.09599350,0.08600107,0.08049856,0.06919706,0.06194450,0.06432689,0.06063465,0.05082801,0.04987645,0.06122343,0.11078492,0.18678509,0.18407645,0.09496080,0.04856613,0.09122165,0.08525489,0.08039545,0.06877202,0.06140079,0.06383021,0.05888254,0.05151592,0.05171925,0.07368058,0.14027129,0.19751059,0.15026500,0.06476885,0.03309387,0.06387519,0.06959113,0.07878515,0.07998001,0.08259489,0.08398791,0.07640197,0.06872187,0.07055009,0.10186768,0.15971545,0.17974662,0.11506356,0.05307896,0.03630454,0.07687891,0.08852057,0.11142654,0.13125015,0.14789868,0.15314916,0.14568502,0.13621485,0.13464135,0.14443976,0.16001361,0.13862028,0.08950195,0.05511223,0.04789053,0.17534522,0.17799396,0.19637710,0.20904434,0.21174079,0.20466102,0.19369773,0.18255617,0.16882783,0.14863421,0.12938238,0.09532659,0.08086689,0.07277028,0.07449776,0.24415243,0.22913451,0.21976869,0.19836044,0.17189199,0.15008732,0.13870135,0.13016498,0.11755106,0.10261281,0.09031305,0.07808999,0.08792845,0.09954750,0.11312834,0.16965013,0.15365305,0.13432134,0.10907725,0.08516306,0.06851379,0.06354976,0.06261511,0.06011980,0.06217211,0.07909561,0.09117260,0.10877038,0.11131643,0.12315280,0.07296915,0.07133140,0.06242059,0.05222838,0.04490494,0.03602277,0.03359394,0.03628936,0.03852407,0.04825621,0.08207735,0.11496365,0.12060643,0.09956422,0.08763272,0.05236384,0.04945163,0.04548566,0.04041157,0.03780431,0.03044697,0.02625523,0.02957058,0.03385797,0.04557153,0.08673478,0.13591876,0.12951488,0.08040928,0.06650581
5,0.3000,6.0000,0.03495182,0.05963823,0.12404544,0.18468540,0.17679857,0.10602772,0.05595207,0.04330004,0.04455422,0.04368050,0.03960733,0.03721241,0.03794255,0.03502836,0.02406822,0.04152774,0.05746465,0.10941570,0.17109043,0.17934320,0.12601072,0.07274984,0.05340243,0.04858181,0.04498343,0.04165588,0.04161231,0.04276064,0.03814466,0.03459010,0.03304750,0.04471063,0.08578840,0.14807976,0.18308804,0.16460444,0.11964758,0.08683174,0.06753187,0.05577309,0.05132660,0.05296249,0.05128447,0.04108367,0.03524791,0.02836288,0.03552882,0.06276171,0.11091513,0.15880698,0.17863562,0.16914154,0.14222960,0.11215786,0.08823617,0.07578305,0.07131646,0.05986072,0.04250866,0.03461632,0.02746049,0.03267651,0.04931548,0.07767212,0.11506832,0.15142737,0.17555384,0.17974836,0.16743496,0.14638378,0.12581117,0.10888648,0.08520820,0.05878198,0.04890316,0.03050438,0.03570312,0.04676351,0.05895723,0.07618946,0.10117647,0.12702867,0.14708282,0.16154104,0.16935110,0.16937100,0.16126936,0.14028269,0.11027943,0.09866794,0.03905964,0.04391384,0.05217226,0.05587839,0.05926760,0.06799878,0.07801305,0.08628224,0.09963842,0.11963228,0.14343536,0.16446816,0.17092143,0.15825102,0.15373949,0.05154409,0.05520136,0.06105867,0.06165710,0.05973534,0.05935766,0.06044960,0.05939308,0.06015890,0.06845175,0.08487619,0.10943722,0.13171138,0.13633982,0.13799193,0.06091929,0.06282344,0.06522204,0.06427533,0.06115272,0.05832923,0.05922844,0.05774913,0.05431094,0.05334460,0.05602260,0.06727951,0.08360318,0.08695573,0.08480383,0.06272819,0.06512873,0.06594510,0.06350500,0.06045389,0.05760161,0.05859128,0.06007656,0.05896689,0.05749078,0.05505560,0.05613664,0.06303393,0.06275893,0.05835701,0.06137405,0.06635286,0.06817720,0.06456618,0.06300620,0.06143087,0.06099463,0.06313580,0.06656645,0.07000718,0.06673684,0.05912441,0.05594378,0.05190762,0.04638636,0.06401658,0.07029037,0.07129813,0.06439308,0.06453417,0.06761202,0.06712299,0.06510779,0.06892554,0.07677456,0.07670975,0.06681575,0.05748838,0.04946055,0.04229784,0.07076483,0.07708977,0.07535769,0.06260373,0.06281370,0.07043778,0.07106326,0.06382179,0.06153305,0.06899393,0.07613451,0.07370702,0.06570667,0.05596635,0.04779782,0.07105710,0.07933629,0.07405883,0.05645727,0.05679233,0.06672180,0.06904832,0.06044250,0.05313448,0.05839031,0.06772836,0.06926368,0.06552272,0.05743332,0.04855983,0.06558635,0.07961394,0.07236397,0.05306295,0.05329638,0.06545947,0.06959164,0.06068180,0.05230238,0.05437692,0.06330183,0.06438027,0.06113877,0.05478136,0.03855673
5,0.5000,2.0000,0.24586295,0.10218995,0.19190945,0.24859070,0.21179419,0.20188892,0.24597751,0.19209284,0.12269604,0.10009070,0.10231333,0.12324815,0.09966829,0.11003276,0.07805052,0.10762157,0.11299589,0.19505065,0.25426865,0.18885207,0.16849697,0.18470682,0.16022838,0.14528120,0.09983696,0.11874925,0.12928675,0.11411956,0.10591548,0.12477720,0.05540759,0.06478896,0.18640928,0.28655360,0.19378382,0.12861599,0.14227202,0.14954231,0.12645867,0.13388592,0.13429336,0.14633125,0.13118432,0.13442304,0.12736605,0.04964439,0.05646931,0.15255199,0.30543740,0.24235243,0.13705816,0.12429031,0.13412960,0.12958679,0.13635376,0.13942208,0.14713534,0.14089276,0.15686891,0.12241456,0.06889054,0.08397458,0.12757347,0.26177533,0.30522627,0.20553142,0.13826189,0.12970183,0.13407877,0.12506763,0.13132620,0.14076373,0.13808377,0.11555014,0.11113883,0.08590130,0.07384803,0.08945730,0.17395004,0.26733296,0.28786253,0.22027668,0.15813119,0.13103196,0.11208484,0.10565629,0.11411983,0.10456346,0.10008099,0.09349966,0.07354506,0.07359520,0.06354350,0.08862279,0.18109207,0.22726525,0.27796142,0.24337602,0.18854639,0.13786025,0.11512161,0.09467507,0.10551748,0.11167204,0.14671905,0.10147871,0.07992070,0.05484895,0.07032804,0.08284529,0.11434439,0.16818983,0.23636286,0.26108359,0.24498487,0.20730478,0.19065132,0.19752734,0.21566306,0.22628262,0.07794331,0.06845168,0.04609952,0.05384212,0.05042328,0.04765740,0.06141515,0.10392907,0.16204317,0.21121686,0.23740412,0.24079528,0.24525929,0.24040214,0.24715419,0.10242625,0.06803932,0.04776009,0.05087357,0.05649602,0.05566809,0.05975571,0.05954142,0.07637533,0.09733717,0.11895953,0.12924962,0.11800047,0.11319295,0.11735354,0.10114923,0.08523913,0.05062157,0.05810702,0.06520276,0.07656346,0.07201329,0.06903431,0.06018196,0.06214015,0.06632258,0.05437055,0.03924218,0.04385277,0.04383913,0.11655363,0.06545082,0.04535532,0.05179987,0.05180532,0.05203960,0.05184774,0.05229225,0.04359752,0.05086305,0.05255601,0.04394299,0.04184892,0.04714291,0.05168593,0.07557236,0.05822261,0.08388982,0.04847000,0.03897400,0.05091347,0.04558538,0.03363273,0.03014884,0.04126207,0.04493021,0.04201223,0.05120276,0.06253475,0.06783842,0.12922652,0.12069795,0.07734208,0.05310122,0.04758004,0.05520953,0.05673183,0.03816727,0.03388123,0.04575282,0.04743285,0.04673438,0.05753527,0.06596353,0.06280814,0.21159224,0.15876960,0.09205015,0.05410018,0.08200655,0.09331672,0.07010719,0.04782822,0.03422201,0.04583000,0.05251626,0.05794554,0.05888170,0.06276733,0.06740432
5,0.5000,4.0000,0.03053994,0.03725991,0.03632557,0.02801704,0.03191518,0.04883237,0.05182084,0.04313775,0.03547268,0.03413153,0.04119271,0.04972853,0.05620380,0.06000027,0.06963356,0.05264397,0.05107696,0.04880382,0.04794947,0.06364419,0.08778613,0.09186714,0.07550359,0.05959442,0.05003171,0.04807422,0.05310997,0.05682334,0.05750720,0.05494755,0.10384263,0.10353675,0.11296052,0.13102464,0.16250721,0.18265510,0.18128039,0.16418952,0.14197369,0.11931515,0.10688047,0.10263837,0.09760709,0.08689680,0.07828331,0.16906004,0.17080118,0.18855273,0.19939605,0.20053422,0.18782091,0.18109124,0.19716553,0.21504919,0.22308486,0.22356886,0.22157237,0.21524261,0.19749820,0.19429746,0.15208152,0.15736299,0.16311760,0.14401949,0.11705631,0.09656933,0.09013224,0.11341049,0.15110666,0.18633162,0.21149805,0.23105148,0.24298276,0.24318773,0.25218769,0.08725243,0.09868896,0.10088851,0.07732857,0.05883476,0.04773435,0.04575352,0.05762417,0.07325624,0.08658006,0.09994009,0.11335530,0.12880489,0.14287422,0.15245333,0.07018957,0.07701677,0.07654543,0.05942826,0.05057385,0.04569390,0.04679940,0.05193800,0.05548760,0.05917503,0.06043807,0.05797184,0.06505351,0.07608552,0.07886789,0.06005014,0.06476993,0.06344555,0.05876493,0.05848134,0.05673604,0.05861651,0.05760878,0.05891574,0.06323224,0.06562631,0.06273760,0.07520887,0.09107842,0.09560961,0.04596254,0.05321981,0.05829501,0.06660815,0.07389049,0.07479883,0.07134826,0.06850097,0.07111324,0.07771400,0.07978197,0.08711986,0.10232327,0.11123104,0.11077582,0.04193871,0.05525643,0.06848024,0.08316901,0.09131163,0.08444354,0.07038357,0.06334070,0.06992882,0.08014649,0.08439011,0.09041182,0.09600365,0.09235508,0.08481074,0.05979237,0.07420484,0.09154207,0.10167756,0.09173999,0.07880728,0.06029020,0.05091370,0.06107991,0.06799725,0.06959898,0.06859387,0.06965374,0.06549091,0.06577803,0.08215585,0.09412148,0.10973660,0.09597022,0.07433108,0.06533490,0.06311358,0.06246084,0.07008853,0.07493374,0.07137434,0.06791289,0.06570090,0.05953007,0.05459167,0.07267613,0.08692603,0.10067158,0.08627359,0.06345197,0.06482989,0.06623167,0.07215718,0.08555435,0.09373242,0.09232426,0.09243664,0.08799174,0.08199238,0.07460964,0.05361538,0.06458761,0.07664241,0.07492724,0.06472977,0.06012575,0.06193688,0.06555863,0.08797953,0.10061931,0.09875499,0.09536052,0.10640068,0.10896062,0.10596769,0.03689720,0.05587334,0.06786381,0.06632004,0.06068611,0.05786002,0.05482971,0.06054289,0.09003889,0.09913598,0.08081004,0.09331042,0.10194931,0.10805315,0.12687811
